candidate_id,raw_detection_id,confidence,source_detection_count,tile_name,prediction_index,width_m,height_m,box_area_m2,map_x_min,map_y_min,map_x_max,map_y_max,advisor_label,advisor_notes
C0821,R0678,0.447747528553009,2,38SMB_00344_r1920_c1920,2,410.25630950927734,620.5662536621094,254591.22103341506,419200.0,3680140.254211426,419610.2563095093,3680760.820465088,,
C0822,R2372,0.4477415978908539,2,38SMB_01027_r5760_c4560,6,598.099365234375,558.1884765625,333852.17351317406,447821.81732177734,3639203.3221435547,448419.9166870117,3639761.510620117,,
C0823,R1853,0.4475383162498474,1,38SMB_00773_r4320_c4080,6,519.9063110351562,516.4578247070312,268509.682448674,442669.6905517578,3654555.186767578,443189.59686279297,3655071.644592285,,
C0824,R3749,0.4468145966529846,2,38SMB_01404_r7920_c4320,3,589.4488525390625,541.0723876953125,318934.4980675727,445123.8656616211,3617600.0,445713.31451416016,3618141.0723876953,,
C0825,R3948,0.4467050433158874,1,38SMB_01448_r8160_c4800,1,432.955322265625,423.30108642578125,183270.4582888633,449013.14193725586,3617100.6605529785,449446.0972595215,3617523.9616394043,,
C0826,R0662,0.4459101557731628,1,38SMB_00341_r1920_c1200,1,521.6653442382812,213.2568359375,111248.7007305026,413068.2141113281,3677600.0,413589.8794555664,3677813.2568359375,,
C0827,R4251,0.4457282721996307,2,38SMB_01529_r8640_c4080,0,582.899169921875,573.621826171875,334363.686324656,443247.7966308594,3611737.964782715,443830.69580078125,3612311.5866088867,,
C0828,R1354,0.4456883072853088,2,38SMB_00603_r3360_c3600,1,821.8658447265625,708.375244140625,582189.4184090197,436086.72958374023,3663900.3244018555,436908.5954284668,3664608.699645996,,
C0829,R0439,0.445407509803772,1,38SMB_00216_r1200_c1440,4,430.8757781982422,423.731689453125,182575.72144037113,415540.1114654541,3686333.1103515625,415970.98724365234,3686756.8420410156,,
C0830,R4475,0.4453224241733551,1,38SMB_01604_r9120_c1920,1,826.8324279785156,1089.4414520263672,900785.5209194007,421565.8641052246,3606903.489379883,422392.6965332031,3607992.930831909,,
C0831,R1382,0.4449116587638855,2,38SMB_00609_r3360_c5040,0,516.4178466796875,320.1171875,165314.22865390778,453055.9606933594,3663200.040283203,453572.37854003906,3663520.157470703,,
C0832,R0407,0.4445367753505707,2,38SMB_00188_r960_c4800,0,291.78016662597656,288.63739013671875,84218.6657885788,448470.17013549805,3688884.577331543,448761.950302124,3689173.2147216797,,
C0833,R0625,0.4438531398773193,2,38SMB_00312_r1680_c4320,0,328.49205017089844,548.6076736450195,180213.25945513963,443200.0,3682650.379524231,443528.4920501709,3683198.987197876,,
C0834,R0240,0.4437833130359649,1,38SMB_00091_r480_c1680,0,302.6117134094238,559.288330078125,169247.1998548368,416800.0621032715,3693099.4946289062,417102.6738166809,3693658.7829589844,,
C0835,R3129,0.4436518251895904,1,38SMB_01277_r7200_c4080,0,413.10882568359375,749.3679809570312,309570.5266180448,443586.8911743164,3625591.853790283,444000.0,3626341.2217712402,,
C0836,R3203,0.4433517158031463,1,38SMB_01288_r7200_c6720,0,918.6370849609375,862.032470703125,791894.9960283935,468322.19345092773,3626619.649963379,469240.8305358887,3627481.682434082,,
C0837,R0801,0.4431855082511902,1,38SMB_00389_r2160_c2640,1,813.768310546875,774.200439453125,630019.7836384177,428526.39892578125,3676721.2802124023,429340.1672363281,3677495.4806518555,,
C0838,R4878,0.4431677162647247,2,38SMB_01702_r9600_c5280,0,1076.861572265625,995.4417419433594,1071952.9593279585,454923.1384277344,3600800.0,456000.0,3601795.4417419434,,
C0839,R2910,0.4427462518215179,1,38SMB_01211_r6720_c8400,2,208.5491943359375,661.8414306640625,138026.49714313447,486990.68786621094,3630136.569519043,487199.2370605469,3630798.410949707,,
C0840,R4141,0.4424460530281067,1,38SMB_01502_r8400_c7680,1,645.9736633300781,678.8660049438477,438529.5601238322,477610.4490661621,3614867.2439575195,478256.4227294922,3615546.1099624634,,
C0841,R0237,0.4420162737369537,1,38SMB_00090_r480_c1440,1,806.4776611328125,789.1995239257812,636471.7862227932,416266.4694213867,3693078.2025146484,417072.94708251953,3693867.402038574,,
C0842,R2405,0.4418757557868957,1,38SMB_01039_r5760_c7440,1,460.936279296875,628.23974609375,289578.4910708666,477138.25256347656,3640252.230834961,477599.18884277344,3640880.4705810547,,
C0843,R0548,0.4413946866989136,1,38SMB_00277_r1440_c6000,0,454.9609375,444.2974853515625,202138.0004644394,461996.6961669922,3683393.891143799,462451.6571044922,3683838.1886291504,,
C0844,R0881,0.4409604370594024,1,38SMB_00427_r2400_c1680,4,226.4569091796875,568.7564086914062,128798.81838839501,419772.7783203125,3674450.9002685547,419999.2352294922,3675019.656677246,,
C0845,R2373,0.4401192963123321,1,38SMB_01027_r5760_c4560,7,568.1832885742188,578.033447265625,328428.94497327507,446669.84298706055,3640042.291870117,447238.02627563477,3640620.325317383,,
C0846,R1208,0.4398523867130279,1,38SMB_00551_r3120_c1200,0,495.0823974609375,502.91259765625,248983.1745609641,413520.556640625,3666021.075439453,414015.63903808594,3666523.9880371094,,
C0847,R0970,0.4394762217998504,2,38SMB_00461_r2400_c9680,0,546.0249328613281,323.4033203125,176586.2762607634,496813.04344177246,3672800.0,497359.0683746338,3673123.4033203125,,
C0848,R3136,0.4392345249652862,1,38SMB_01278_r7200_c4320,2,867.1111679077148,895.072021484375,776126.9459108356,443560.07495880127,3625567.3040771484,444427.186126709,3626462.376098633,,
C0849,R2288,0.4389991462230682,1,38SMB_00986_r5520_c4800,0,823.6624145507812,342.413330078125,282032.9902265221,449977.5582885742,3641600.4833984375,450801.220703125,3641942.8967285156,,
C0850,R0570,0.4389878213405609,2,38SMB_00299_r1680_c1200,0,472.10693359375,441.0031509399414,208200.64529543743,414304.5861816406,3682210.078277588,414776.6931152344,3682651.081428528,,
C0851,R0039,0.4385827779769897,1,38SMB_00004_r0_c960,5,749.37744140625,822.5357055664062,616389.7025026381,411600.64208984375,3697046.4263916016,412350.01953125,3697868.962097168,,
C0852,R4718,0.4385588467121124,2,38SMB_01653_r9360_c3600,4,948.5032653808594,938.5699462890625,890236.6588435136,438233.4114074707,3605461.430053711,439181.91467285156,3606400.0,,
C0853,R4484,0.4381413459777832,1,38SMB_01605_r9120_c2160,1,442.6409912109375,449.90631103515625,199146.9754686579,423264.23248291016,3606984.012145996,423706.8734741211,3607433.9184570312,,
C0854,R1706,0.4378575384616852,2,38SMB_00729_r4080_c3600,2,434.0608215332031,406.455078125,176426.22512727976,436852.2668457031,3658785.3242492676,437286.3276672363,3659191.7793273926,,
C0855,R2470,0.4378436505794525,1,38SMB_01068_r6000_c4320,5,236.6094970703125,440.2600860595703,104169.71754268743,446163.3905029297,3638437.0764160156,446400.0,3638877.336502075,,
C0856,R1682,0.437650978565216,1,38SMB_00727_r4080_c3120,2,208.30093383789062,553.7692260742188,115350.64692194574,431200.0849914551,3657855.481567383,431408.38592529297,3658409.250793457,,
C0857,R1240,0.4372428953647613,1,38SMB_00558_r3120_c2880,1,505.21484375,190.86849212646484,96429.59542647004,429509.4075012207,3668609.1315078735,430014.6223449707,3668800.0,,
C0858,R0468,0.436326265335083,1,38SMB_00227_r1200_c4080,1,983.468017578125,910.4705810546875,895418.6974130571,441611.19720458984,3685994.802093506,442594.66522216797,3686905.2726745605,,
C0859,R4384,0.4359675347805023,1,38SMB_01569_r8880_c3600,3,309.3121337890625,425.0714111328125,131479.7451902181,436000.0,3608634.1134643555,436309.31213378906,3609059.1848754883,,
C0860,R3199,0.4358789920806885,2,38SMB_01287_r7200_c6480,2,632.3354911804199,279.8732566833496,176973.7932331296,464813.1390571594,3627720.079803467,465445.47454833984,3627999.95306015,,
C0861,R2959,0.4352863132953644,2,38SMB_01232_r6960_c3360,3,639.2079162597656,649.7073364257812,415298.07269540615,435870.95626831055,3629727.935028076,436510.1641845703,3630377.642364502,,
C0862,R3602,0.435260534286499,1,38SMB_01373_r7680_c6960,0,432.8474426269531,411.37054443359375,178060.68813013844,470128.4552001953,3621244.9812316895,470561.30264282227,3621656.351776123,,
C0863,R1133,0.4348720014095306,1,38SMB_00513_r2880_c2160,2,898.3526611328125,753.8278198242188,677203.2279750332,423275.7077026367,3668294.635925293,424174.06036376953,3669048.463745117,,
C0864,R3053,0.4344139397144317,1,38SMB_01254_r6960_c8640,5,454.78607177734375,160.23727416992188,72873.680472048,487044.1198730469,3630239.76272583,487498.9059448242,3630400.0,,
C0865,R3875,0.4343036115169525,2,38SMB_01433_r8160_c1200,2,728.2759094238281,674.481201171875,491208.41017272323,412088.1061553955,3616344.5892333984,412816.38206481934,3617019.0704345703,,
C0866,R4114,0.4336680769920349,1,38SMB_01492_r8400_c5280,0,537.7175521850586,321.3926696777344,172818.47962933243,453394.3272781372,3615677.6878356934,453932.04483032227,3615999.080505371,,
C0867,R4595,0.4336602985858917,1,38SMB_01627_r9120_c7440,1,544.25048828125,532.4061584472656,289762.31169886887,476708.04931640625,3607907.70111084,477252.2998046875,3608440.107269287,,
C0868,R2493,0.4335222244262695,1,38SMB_01070_r6000_c4800,3,536.9183349609375,319.40393447875977,171493.82868030807,448499.71504211426,3639680.5960655212,449036.6333770752,3640000.0,,
C0869,R2724,0.4335015118122101,2,38SMB_01153_r6480_c4560,3,474.453125,452.928466796875,214893.32647323608,448075.48767089844,3632924.034729004,448549.94079589844,3633376.963195801,,
C0870,R5018,0.433284193277359,2,38SMB_01745_r9680_c5520,0,728.69384765625,789.827880859375,575542.7174896002,455819.3476867676,3601502.2233581543,456548.0415344238,3602292.0512390137,,
C0871,R3111,0.432460069656372,1,38SMB_01274_r7200_c3360,2,1294.249267578125,1154.041748046875,1493617.687164247,433695.49041748047,3625612.360687256,434989.7396850586,3626766.4024353027,,
C0872,R2988,0.4321394562721252,1,38SMB_01238_r6960_c4800,0,597.6666259765625,579.3313598632812,346247.01917190105,449744.23553466797,3628236.3287353516,450341.90216064453,3628815.660095215,,
C0873,R0130,0.4319949150085449,1,38SMB_00044_r240_c480,0,468.465576171875,470.040283203125,220197.69209474325,406546.81640625,3695827.3065185547,407015.2819824219,3696297.346801758,,
C0874,R1328,0.4315240383148193,2,38SMB_00600_r3360_c2880,0,634.7726440429688,389.278564453125,247103.38362716138,429085.14923095703,3663200.3515625,429719.921875,3663589.630126953,,
C0875,R2581,0.4313682615756988,1,38SMB_01108_r6240_c3840,4,458.7890625,189.98046875,87160.96115112305,440483.11462402344,3637410.01953125,440941.90368652344,3637600.0,,
C0876,R3777,0.4311609864234924,2,38SMB_01412_r7920_c6240,0,451.49261474609375,471.929931640625,213072.87881337106,462735.37811279297,3619198.3656311035,463186.87072753906,3619670.295562744,,
C0877,R0121,0.43004310131073,1,38SMB_00042_r240_c0,1,533.3053588867188,429.2047119140625,228897.17292319983,401151.13037109375,3694400.0,401684.43572998047,3694829.204711914,,
C0878,R0571,0.4298113882541656,1,38SMB_00299_r1680_c1200,1,438.9404296875,428.3517837524414,188020.9160177037,413911.7092895508,3682259.727935791,414350.6497192383,3682688.0797195435,,
C0879,R0530,0.4296211004257202,1,38SMB_00263_r1440_c2640,0,678.524169921875,747.5506591796875,507231.19049444795,427998.83239746094,3683441.480407715,428677.3565673828,3684189.0310668945,,
C0880,R1406,0.4291040301322937,1,38SMB_00637_r3600_c1680,1,562.2679901123047,582.5925064086914,327573.1176329049,417978.4009552002,3663028.0654907227,418540.6689453125,3663610.6579971313,,
C0881,R0015,0.4289131462574005,1,38SMB_00002_r0_c480,2,763.165283203125,793.7771606445312,605783.1716034561,406072.98614501953,3697525.6692504883,406836.15142822266,3698319.446411133,,
C0882,R3314,0.4289114773273468,1,38SMB_01317_r7440_c3600,4,754.7543334960938,246.3134765625,185906.1638340354,436401.77841186523,3622400.0,437156.5327453613,3622646.3134765625,,
C0883,R1134,0.4281097650527954,1,38SMB_00513_r2880_c2160,3,781.5863037109375,773.1163024902344,604257.1132020094,422383.6701965332,3668241.658935547,423165.25650024414,3669014.775238037,,
C0884,R3301,0.4275068640708923,1,38SMB_01316_r7440_c3360,4,692.4960708618164,686.5472412109375,475431.26699959394,434060.17696380615,3623005.0708007812,434752.67303466797,3623691.618041992,,
C0885,R3764,0.4273446500301361,1,38SMB_01409_r7920_c5520,0,515.2922058105469,599.7015380859375,309021.5283882804,455795.66719055176,3618629.891052246,456310.9593963623,3619229.592590332,,
C0886,R1546,0.4272485375404358,1,38SMB_00685_r3840_c3120,4,847.8738403320312,927.3992156982422,786317.5345349824,432544.2288208008,3659437.9934692383,433392.1026611328,3660365.3926849365,,
C0887,R4650,0.4271584153175354,1,38SMB_01647_r9360_c2160,0,402.7791976928711,679.4335556030273,273661.7024114021,421600.0,3605321.5309143066,422002.7791976929,3606000.9644699097,,
C0888,R0764,0.4270226061344147,1,38SMB_00382_r2160_c960,0,550.3294372558594,427.335205078125,235175.1429302618,410006.8025970459,3675200.0,410557.13203430176,3675627.335205078,,
C0889,R4216,0.4247972369194031,1,38SMB_01525_r8640_c3120,5,765.987548828125,809.0521240234375,619723.8533549011,432675.84533691406,3611566.2284851074,433441.8328857422,3612375.280609131,,
C0890,R3367,0.424651950597763,1,38SMB_01325_r7440_c5520,0,653.9173889160156,342.1121597290039,223713.0902064091,456142.9493713379,3625257.887840271,456796.8667602539,3625600.0,,
C0891,R1509,0.4235551357269287,1,38SMB_00680_r3840_c1920,2,1061.8628692626953,954.9703979492188,1014047.6068272954,420142.2515106201,3659066.3706970215,421204.1143798828,3660021.3410949707,,
C0892,R1922,0.4234868884086609,1,38SMB_00813_r4560_c3600,3,495.672607421875,309.677734375,153498.77005815506,437829.4302368164,3651200.2575683594,438325.1028442383,3651509.9353027344,,
C0893,R4663,0.423233151435852,1,38SMB_01648_r9360_c2400,0,666.8121337890625,709.4331359863281,473058.6231877096,425546.4367675781,3605426.399383545,426213.2489013672,3606135.8325195312,,
C0894,R4464,0.4231465458869934,1,38SMB_01601_r9120_c1200,0,391.1846923828125,404.700927734375,158312.80792281032,412556.5210723877,3607314.126739502,412947.7057647705,3607718.8276672363,,
C0895,R0717,0.423044890165329,2,38SMB_00351_r1920_c3600,1,625.548095703125,588.1986236572266,367946.52892397717,437710.5862426758,3680169.900856018,438336.1343383789,3680758.0994796753,,
C0896,R3270,0.4229577481746673,1,38SMB_01311_r7440_c2160,0,544.256591796875,569.354248046875,309874.80256706476,423759.9771118164,3624383.554840088,424304.2337036133,3624952.9090881348,,
C0897,R0862,0.4228973090648651,1,38SMB_00424_r2400_c960,0,525.8689880371094,645.6393814086914,339521.72813829384,410023.5019683838,3674971.192932129,410549.3709564209,3675616.8323135376,,
C0898,R0492,0.4219341576099396,2,38SMB_00243_r1200_c7920,0,507.9917907714844,498.86566162109375,253419.66080130078,479554.43298339844,3685925.7316589355,480062.4247741699,3686424.5973205566,,
C0899,R3568,0.4214987754821777,2,38SMB_01368_r7680_c5760,0,470.8697509765625,479.16839599609375,225625.90329851955,460298.22998046875,3621388.5540771484,460769.0997314453,3621867.7224731445,,
C0900,R2650,0.4210584759712219,2,38SMB_01132_r6240_c9600,0,1140.008544921875,744.1691589355469,848359.2000538483,498035.8801269531,3636855.8308410645,499175.888671875,3637600.0,,
C0901,R3864,0.420236736536026,1,38SMB_01432_r8160_c960,4,785.1470947265625,686.539306640625,539034.3420244753,410730.3894042969,3616441.61819458,411515.53649902344,3617128.1575012207,,
C0902,R1721,0.4199345707893371,1,38SMB_00733_r4080_c4560,0,466.26861572265625,121.27260208129883,56545.608297531726,447263.28689575195,3659078.449792862,447729.5555114746,3659199.7223949432,,
C0903,R1976,0.4194844365119934,1,38SMB_00826_r4560_c6720,1,577.7470779418945,847.9367065429688,489892.9544848739,467200.0,3653134.3367004395,467777.7470779419,3653982.2734069824,,
C0904,R0062,0.4193938672542572,2,38SMB_00006_r0_c1440,2,458.4081268310547,463.0816650390625,212280.39864036255,415529.9634552002,3697035.8364868164,415988.37158203125,3697498.9181518555,,
C0905,R4534,0.4187962710857391,1,38SMB_01609_r9120_c3120,1,534.1065979003906,579.4659423828125,309496.58308522776,432086.3716125488,3607368.2998657227,432620.4782104492,3607947.7658081055,,
C0906,R3865,0.4186781048774719,1,38SMB_01432_r8160_c960,5,209.1497802734375,518.8604736328125,108519.55405287445,412590.85021972656,3615890.450744629,412800.0,3616409.3112182617,,
C0907,R1007,0.418565571308136,1,38SMB_00467_r2640_c1200,0,537.6617431640625,580.6686401367188,312203.3132566139,412834.9784851074,3671925.3689575195,413372.6402282715,3672506.0375976562,,
C0908,R2307,0.4184559881687164,2,38SMB_01002_r5520_c8640,1,400.39794921875,613.0152893066406,245450.06467811763,489199.60205078125,3641678.5766601562,489600.0,3642291.591949463,,
C0909,R3137,0.4183355271816253,1,38SMB_01278_r7200_c4320,3,619.912109375,600.6588745117188,372355.709913373,444487.52670288086,3626381.741333008,445107.43881225586,3626982.4002075195,,
C0910,R0963,0.4180854260921478,2,38SMB_00449_r2400_c6960,0,659.9463653564453,693.1692504882812,457454.5274365926,470608.88206481934,3675160.7737731934,471268.8284301758,3675853.9430236816,,
C0911,R1387,0.4179860949516296,2,38SMB_00612_r3360_c5760,1,848.43505859375,922.7239990234375,782871.3901773095,459951.56494140625,3664556.0609436035,460800.0,3665478.784942627,,
C0912,R3397,0.4176219999790191,2,38SMB_01329_r7440_c6480,1,703.8333129882812,770.2501678466797,542127.7274653083,466073.54751586914,3624618.772125244,466777.3808288574,3625389.022293091,,
C0913,R0221,0.4174854159355163,1,38SMB_00086_r480_c480,0,696.0430908203125,684.3788146972656,476357.1454738267,406600.99884033203,3693888.0696105957,407297.04193115234,3694572.448425293,,
C0914,R2222,0.4174226820468902,2,38SMB_00943_r5280_c4560,0,511.063232421875,326.9447708129883,167089.45139511488,448256.5203857422,3646872.643432617,448767.58361816406,3647199.58820343,,
C0915,R1221,0.4171743094921112,2,38SMB_00553_r3120_c1680,3,200.9063720703125,468.939208984375,94212.87519857287,419799.0936279297,3665612.5521850586,420000.0,3666081.491394043,,
C0916,R3119,0.4170288145542145,1,38SMB_01275_r7200_c3600,2,721.6998291015625,790.3515625,570396.5875864029,438162.4914550781,3625665.862121582,438884.1912841797,3626456.213684082,,
C0917,R3363,0.4170138835906982,1,38SMB_01324_r7440_c5280,2,577.8628540039062,572.9132080078125,331065.2614759281,454506.32736206055,3622981.3842773438,455084.19021606445,3623554.2974853516,,
C0918,R1024,0.4158919155597687,1,38SMB_00470_r2640_c1920,2,543.00537109375,525.845947265625,285537.1737331152,421247.9537963867,3671409.331970215,421790.95916748047,3671935.1779174805,,
C0919,R3102,0.4151357114315033,1,38SMB_01272_r7200_c2880,1,862.127685546875,912.7740859985352,786927.8101890814,429107.08404541016,3626834.926147461,429969.21173095703,3627747.7002334595,,
C0920,R4833,0.4148102700710296,2,38SMB_01692_r9600_c2880,1,1257.7595520019531,1220.1956176757812,1534712.693442637,428910.40740966797,3601717.16796875,430168.1669616699,3602937.363586426,,
C0921,R0749,0.4145354032516479,1,38SMB_00380_r2160_c480,0,822.6278686523438,729.5926284790039,600183.2289501443,405329.6937561035,3677313.059539795,406152.32162475586,3678042.652168274,,
C0922,R2103,0.4143128991127014,1,38SMB_00897_r5040_c3600,5,805.9600830078125,566.0014343261719,456174.5629920624,438138.01483154297,3649033.998565674,438943.9749145508,3649600.0,,
C0923,R3594,0.4139702916145324,1,38SMB_01372_r7680_c6720,2,758.8217163085938,802.3574829101562,608846.282274928,469343.1979370117,3621509.038696289,470102.0196533203,3622311.396179199,,
C0924,R1355,0.413786768913269,2,38SMB_00603_r3360_c3600,2,207.66357421875,390.70308685302734,81134.79947419837,438991.982421875,3666008.0446624756,439199.64599609375,3666398.7477493286,,
C0925,R0314,0.4133821129798889,1,38SMB_00136_r720_c2400,0,764.71435546875,821.2362670898438,628011.1626751721,425536.4547729492,3690262.178955078,426301.16912841797,3691083.415222168,,
C0926,R4723,0.4132468104362488,1,38SMB_01654_r9360_c3840,2,817.4053955078125,819.169921875,669593.9139783382,440125.88317871094,3603545.155029297,440943.28857421875,3604364.324951172,,
C0927,R1881,0.4131988286972046,1,38SMB_00779_r4320_c5520,1,854.3670272827148,941.4717102050781,804362.3863186862,455712.7307510376,3655287.1739196777,456567.0977783203,3656228.645629883,,
C0928,R1786,0.4130967557430267,2,38SMB_00768_r4320_c2880,4,837.0953369140625,751.8649291992188,629382.6262218878,430105.02166748047,3656048.135070801,430942.11700439453,3656800.0,,
C0929,R1112,0.412792295217514,2,38SMB_00508_r2880_c960,0,238.9292335510254,538.6683654785156,128703.61970196536,409601.0412979126,3670327.186126709,409839.9705314636,3670865.8544921875,,
C0930,R0575,0.4127884805202484,1,38SMB_00301_r1680_c1680,1,265.19140243530273,556.3864135742188,147548.89331169543,416800.0,3680935.872192383,417065.1914024353,3681492.258605957,,
C0931,R3398,0.4126753211021423,2,38SMB_01329_r7440_c6480,2,779.5706176757812,586.883544921875,457517.1676184982,465869.15283203125,3622402.3291015625,466648.72344970703,3622989.2126464844,,
C0932,R3368,0.4121993482112884,2,38SMB_01325_r7440_c5520,1,504.4968795776367,637.6758193969727,321705.46106788534,455200.0,3624550.2810668945,455704.49687957764,3625187.9568862915,,
C0933,R4699,0.4118101894855499,2,38SMB_01651_r9360_c3120,5,727.8104019165039,806.0888671875,586679.8624081537,431790.77617645264,3605504.200668335,432518.58657836914,3606310.2895355225,,
C0934,R1871,0.4115270972251892,1,38SMB_00776_r4320_c4800,1,378.585205078125,691.0867309570312,261635.21176613867,450819.21630859375,3654830.250854492,451197.8015136719,3655521.337585449,,
C0935,R1842,0.4114425778388977,1,38SMB_00772_r4320_c3840,6,621.7330932617188,694.4485473632812,431761.64346328005,440978.2669067383,3656105.5514526367,441600.0,3656800.0,,
C0936,R1415,0.411345899105072,1,38SMB_00640_r3600_c2400,1,625.372314453125,578.2192993164062,361602.3414749652,425075.0907897949,3662977.2116088867,425700.46310424805,3663555.430908203,,
C0937,R3091,0.4111908674240112,2,38SMB_01270_r7200_c2400,0,412.7996826171875,539.1931915283203,222578.77833223902,426787.2003173828,3627460.7932662964,427200.0,3627999.9864578247,,
C0938,R4547,0.4110912382602691,1,38SMB_01610_r9120_c3360,6,486.9744873046875,169.29449081420898,82442.09786775755,435833.8885498047,3608630.674762726,436320.8630371094,3608799.96925354,,
C0939,R4856,0.4097278714179992,3,38SMB_01697_r9600_c4080,0,422.60772705078125,448.19366455078125,189410.10585436597,443132.4563598633,3601939.527282715,443555.06408691406,3602387.7209472656,,
C0940,R2678,0.409550279378891,2,38SMB_01144_r6480_c2400,0,529.0830993652344,540.6338500976562,286040.2330314275,426332.16384887695,3633079.7862243652,426861.2469482422,3633620.420074463,,
C0941,R1533,0.408007800579071,1,38SMB_00684_r3840_c2880,0,449.28741455078125,458.5687255859375,206029.15711235255,431014.3362426758,3659270.8728027344,431463.62365722656,3659729.4415283203,,
C0942,R1534,0.4074932038784027,1,38SMB_00684_r3840_c2880,1,735.9779357910156,683.9808654785156,503394.82549543027,429593.2897949219,3660547.152786255,430329.2677307129,3661231.1336517334,,
C0943,R4238,0.4074765741825104,1,38SMB_01527_r8640_c3600,1,598.773193359375,896.5289306640625,536817.4907527864,436000.00480651855,3612004.6014404297,436598.77799987793,3612901.1303710938,,
C0944,R4081,0.4068380296230316,2,38SMB_01486_r8400_c3840,0,795.41015625,504.2962646484375,401122.370660305,438540.40603637695,3612800.0,439335.81619262695,3613304.2962646484,,
C0945,R0986,0.4065384268760681,1,38SMB_00464_r2640_c480,1,372.0574951171875,588.3746337890625,218909.1924380511,407627.9425048828,3672065.650024414,408000.0,3672654.024658203,,
C0946,R5038,0.406232476234436,1,38SMB_01748_r9680_c6240,0,250.1092529296875,451.5283203125,112931.41086995602,465349.3505859375,3600425.304260254,465599.4598388672,3600876.8325805664,,
C0947,R3913,0.4061342179775238,1,38SMB_01443_r8160_c3600,1,502.2454833984375,352.3749542236328,176978.72922155075,438697.75451660156,3618047.3860168457,439200.0,3618399.7609710693,,
C0948,R0576,0.4057580828666687,1,38SMB_00301_r1680_c1680,2,486.9828796386719,487.79571533203125,237548.16212779842,417498.78761291504,3680559.645385742,417985.7704925537,3681047.441101074,,
C0949,R1633,0.4057565927505493,2,38SMB_00722_r4080_c1920,2,780.8180236816406,449.2852783203125,350810.04308732226,421619.18197631836,3656000.0,422400.0,3656449.2852783203,,
C0950,R2965,0.4055728614330292,2,38SMB_01234_r6960_c3840,0,595.614013671875,585.0982666015625,348492.7269630134,440961.20391845703,3629237.236328125,441556.8179321289,3629822.3345947266,,
C0951,R3290,0.4054914712905884,1,38SMB_01315_r7440_c3120,0,945.1473999023438,791.8890380859375,748451.8653580919,433188.92181396484,3623879.33883667,434134.0692138672,3624671.227874756,,
C0952,R3464,0.4052363634109497,2,38SMB_01351_r7680_c1680,1,535.5609893798828,515.4843139648438,276073.28919682186,417009.59938049316,3621721.335144043,417545.16036987305,3622236.819458008,,
C0953,R2707,0.4050025939941406,1,38SMB_01151_r6480_c4080,4,493.3355712890625,516.585693359375,254850.09815320373,442962.20642089844,3633340.75592041,443455.5419921875,3633857.3416137695,,
C0954,R1490,0.4045832455158233,2,38SMB_00654_r3600_c5760,1,356.75647735595703,367.6800537109375,131172.24075596314,457675.55366516113,3661803.3963012695,458032.3101425171,3662171.0763549805,,
C0955,R2892,0.4044231474399566,2,38SMB_01202_r6720_c6240,0,448.1195068359375,328.043212890625,147002.56278142333,465149.9450683594,3629600.0,465598.0645751953,3629928.0432128906,,
C0956,R1535,0.404375821352005,1,38SMB_00684_r3840_c2880,2,657.4026489257812,644.4918823242188,423690.6706511043,429104.9771118164,3659949.8022460938,429762.3797607422,3660594.294128418,,
C0957,R4048,0.4037075638771057,2,38SMB_01478_r8400_c1920,0,457.95166015625,402.1222686767578,184152.56052631885,420524.45526123047,3615597.8777313232,420982.4069213867,3616000.0,,
C0958,R3391,0.4033933281898498,1,38SMB_01328_r7440_c6240,0,1095.8502197265625,1144.2416381835938,1253917.450623773,464088.00842285156,3622556.156311035,465183.8586425781,3623700.3979492188,,
C0959,R1526,0.4029605090618133,1,38SMB_00683_r3840_c2640,0,528.2278442382812,312.2375679016113,164932.5773828721,428078.8214111328,3661287.7624320984,428607.0492553711,3661600.0,,
C0960,R3103,0.4027870893478393,1,38SMB_01272_r7200_c2880,2,701.4474487304688,637.8546142578125,447421.49183209985,430684.32037353516,3625684.493408203,431385.7678222656,3626322.348022461,,
C0961,R3257,0.4023930430412292,2,38SMB_01305_r7440_c720,0,584.0845489501953,596.1182022094727,348183.43125852116,407300.57289123535,3624453.0613708496,407884.65744018555,3625049.179573059,,
C0962,R4685,0.4022413492202759,2,38SMB_01650_r9360_c2880,6,738.9775085449219,431.8035888671875,319093.14028183,428800.0,3603201.282348633,429538.9775085449,3603633.0859375,,
C0963,R4447,0.4014835953712463,1,38SMB_01586_r8880_c7680,3,417.2830581665039,712.0623779296875,297131.5666678129,476800.0,3608269.5043945312,477217.2830581665,3608981.566772461,,
C0964,R3936,0.4012862145900726,1,38SMB_01447_r8160_c4560,5,585.2996826171875,176.62109375,103376.27011537552,447297.9162597656,3615200.499267578,447883.2159423828,3615377.120361328,,
C0965,R4425,0.4011073708534241,1,38SMB_01576_r8880_c5280,1,981.9415283203125,875.5804443359375,859768.7996786088,454277.6303100586,3608542.8662109375,455259.5718383789,3609418.4466552734,,
C0966,R3068,0.4009515941143036,2,38SMB_01257_r6960_c9360,1,539.4016265869141,522.711181640625,281951.261612121,493660.3872680664,3628108.8580322266,494199.7888946533,3628631.569213867,,
C0967,R3472,0.4009131193161011,1,38SMB_01353_r7680_c2160,0,1354.9958038330078,1152.3260498046875,1561396.9621328171,422687.71018981934,3620004.292907715,424042.70599365234,3621156.6189575195,,
