candidate_id,kept_raw_detection_id,suppressed_raw_detection_id,suppressed_tile_name,suppressed_confidence,iou_with_kept_candidate
C0563,R3230,R3225,38SMB_01297_r7200_c8880,0.5114399194717407,0.8185152717018844
C0565,R0608,R0614,38SMB_00304_r1680_c2400,0.5047683715820312,0.8354053696278071
C0575,R3040,R2909,38SMB_01211_r6720_c8400,0.4561971426010132,0.9771351206901417
C0576,R0587,R0515,38SMB_00260_r1440_c1920,0.4768377542495727,0.9704715532624718
C0581,R2874,R2997,38SMB_01239_r6960_c5040,0.3154290616512298,0.762111966403834
C0582,R3005,R3161,38SMB_01282_r7200_c5280,0.5340835452079773,0.9930084967202867
C0585,R1305,R1220,38SMB_00553_r3120_c1680,0.4829675257205963,0.9502515741775588
C0588,R1017,R1023,38SMB_00470_r2640_c1920,0.500900387763977,0.9370560725471281
C0590,R4717,R4851,38SMB_01695_r9600_c3600,0.467453271150589,0.9558934278412047
C0593,R2315,R2431,38SMB_01047_r5760_c9360,0.4563806653022766,0.8665017184052799
C0594,R4781,R4920,38SMB_01728_r9680_c1440,0.4424144029617309,0.7042455846653191
C0595,R1152,R1159,38SMB_00522_r2880_c4320,0.4914365708827972,0.8441833046634194
C0596,R1841,R1852,38SMB_00773_r4320_c4080,0.4741103947162628,0.813513770232919
C0602,R3880,R3874,38SMB_01433_r8160_c1200,0.4940019249916076,0.9845379330283129
C0603,R3057,R3063,38SMB_01256_r6960_c9120,0.4274131953716278,0.7779204052121147
C0606,R4126,R3972,38SMB_01456_r8160_c6720,0.4938651025295257,0.894603940971866
C0607,R3420,R3210,38SMB_01294_r7200_c8160,0.5141165852546692,0.8069366883411925
C0609,R3109,R3302,38SMB_01316_r7440_c3360,0.3975262939929962,0.7228847544627102
C0609,R3109,R3120,38SMB_01275_r7200_c3600,0.3596944212913513,0.7002641246334915
C0610,R1544,R1561,38SMB_00686_r3840_c3360,0.5200541019439697,0.8843964965718655
C0611,R0687,R0703,38SMB_00346_r1920_c2400,0.1371329575777053,0.7370249815116008
C0617,R3733,R3722,38SMB_01401_r7920_c3600,0.4916142225265503,0.7096114982817019
C0619,R2875,R2881,38SMB_01198_r6720_c5280,0.5061458945274353,0.9850365808084027
C0622,R3025,R3024,38SMB_01245_r6960_c6480,0.4627466201782226,0.9605806708379708
C0623,R3816,R4005,38SMB_01466_r8160_c9120,0.4872757494449615,0.8915339866029459
C0623,R3816,R4006,38SMB_01466_r8160_c9120,0.1367766410112381,0.7053156619960692
C0624,R0101,R0197,38SMB_00057_r240_c3600,0.5105471611022949,0.7704298464486912
C0625,R4229,R4374,38SMB_01568_r8880_c3360,0.4838803708553314,0.9878342779931751
C0626,R3757,R3748,38SMB_01404_r7920_c4320,0.4952036440372467,0.9620977902232363
C0628,R4517,R4684,38SMB_01650_r9360_c2880,0.4170567691326141,0.8424319079822423
C0629,R1158,R1153,38SMB_00521_r2880_c4080,0.4932178556919098,0.8302052132087792
C0631,R3608,R3797,38SMB_01416_r7920_c7200,0.505807638168335,0.8743729947588446
C0634,R2249,R2250,38SMB_00962_r5280_c9120,0.3701159060001373,0.7112392280987965
C0635,R0304,R0365,38SMB_00175_r960_c1680,0.4265781939029693,0.7287165632163198
C0636,R3709,R3702,38SMB_01399_r7920_c3120,0.4849958121776581,0.8900564548356809
C0637,R0230,R0285,38SMB_00130_r720_c960,0.4832362234592438,0.8734537219837906
C0638,R2607,R2600,38SMB_01111_r6240_c4560,0.48797208070755,0.7180197906514784
C0639,R1345,R1334,38SMB_00601_r3360_c3120,0.4823981821537018,0.9048299997499977
C0642,R2586,R2596,38SMB_01110_r6240_c4320,0.4037861227989197,0.707553763700295
C0646,R1078,R0949,38SMB_00440_r2400_c4800,0.375029593706131,0.8246478477392608
C0647,R0113,R0109,38SMB_00016_r0_c3840,0.4370875060558319,0.9822131947555521
C0649,R2041,R1952,38SMB_00818_r4560_c4800,0.4306274354457855,0.8715679253854504
C0654,R2515,R2521,38SMB_01079_r6000_c6960,0.4921174943447113,0.767918679535271
C0657,R3993,R3988,38SMB_01460_r8160_c7680,0.4829556345939636,0.8948767690135366
C0659,R2608,R2492,38SMB_01070_r6000_c4800,0.4806045889854431,0.8246949276873429
C0661,R1346,R1246,38SMB_00560_r3120_c3360,0.3939433991909027,0.7378803663105715
C0664,R3541,R3549,38SMB_01363_r7680_c4560,0.4665541350841522,0.9626349163119796
C0665,R4174,R4172,38SMB_01520_r8640_c1920,0.4535350501537323,0.7504343865787395
C0666,R1018,R1014,38SMB_00468_r2640_c1440,0.4737668037414551,0.983980281468921
C0667,R3411,R3614,38SMB_01375_r7680_c7440,0.3707262873649597,0.8415120798096304
C0669,R4756,R4904,38SMB_01707_r9600_c6480,0.4843345880508423,0.7237132892589715
C0671,R1826,R1813,38SMB_00770_r4320_c3360,0.2632191479206085,0.7559780962112197
C0673,R0055,R0038,38SMB_00004_r0_c960,0.4922033548355102,0.7814300609946785
C0675,R4096,R4262,38SMB_01530_r8640_c4320,0.3797309100627899,0.9250328188529123
C0678,R2883,R2876,38SMB_01197_r6720_c5040,0.4954766035079956,0.9792270257759567
C0680,R2595,R2469,38SMB_01068_r6000_c4320,0.4629561603069305,0.9850215814782199
C0682,R2807,R2951,38SMB_01231_r6960_c3120,0.4310756623744964,0.7796720748079121
C0683,R3177,R3182,38SMB_01285_r7200_c6000,0.4666506946086883,0.9267582223947339
C0691,R4011,R4009,38SMB_01468_r8160_c9600,0.4897761046886444,0.9933959142948262
C0692,R2094,R2189,38SMB_00938_r5280_c3360,0.3513874411582947,0.8208988301523757
C0705,R0149,R0041,38SMB_00004_r0_c960,0.3952096104621887,0.7281987454780273
C0708,R3051,R3059,38SMB_01255_r6960_c8880,0.4284923672676086,0.9041967728364886
C0713,R3947,R3935,38SMB_01447_r8160_c4560,0.4397338330745697,0.7755382986732329
C0717,R4326,R4501,38SMB_01606_r9120_c2400,0.3630877435207367,0.8940872200544309
C0719,R0923,R0911,38SMB_00431_r2400_c2640,0.3748161792755127,0.8556586175746419
C0719,R0923,R1050,38SMB_00474_r2640_c2880,0.3517317473888397,0.8440135310056139
C0720,R0656,R0652,38SMB_00339_r1920_c720,0.4218848347663879,0.8780197016099056
C0721,R4755,R4754,38SMB_01662_r9360_c5760,0.439075231552124,0.8823161355781811
C0721,R4755,R4891,38SMB_01704_r9600_c5760,0.4145423769950866,0.7995886859754713
C0721,R4755,R4895,38SMB_01705_r9600_c6000,0.4027113616466522,0.8845207638676852
C0729,R3798,R3790,38SMB_01415_r7920_c6960,0.4660420715808868,0.9971695104582361
C0734,R3041,R3052,38SMB_01254_r6960_c8640,0.4578756690025329,0.8600514022991513
C0735,R3355,R3153,38SMB_01281_r7200_c5040,0.4284253716468811,0.8555039454868275
C0739,R3416,R3617,38SMB_01377_r7680_c7920,0.4375795423984527,0.8865319341493022
C0744,R3973,R3975,38SMB_01457_r8160_c6960,0.456932932138443,0.9266456661342409
C0750,R3340,R3542,38SMB_01362_r7680_c4320,0.4582546949386596,0.9434031731264237
C0751,R3813,R3815,38SMB_01421_r7920_c8400,0.4222963452339172,0.9463551620353345
C0754,R0098,R0193,38SMB_00056_r240_c3360,0.1917992532253265,0.7172891258254575
C0756,R3028,R3035,38SMB_01252_r6960_c8160,0.4526357650756836,0.9683034582852473
C0759,R2195,R2109,38SMB_00898_r5040_c3840,0.4663982987403869,0.9608821708636184
C0761,R1645,R1515,38SMB_00681_r3840_c2160,0.4278595745563507,0.8323439560233903
C0764,R3820,R4008,38SMB_01467_r8160_c9360,0.4651098549365997,0.8729390224655935
C0768,R2102,R2112,38SMB_00898_r5040_c3840,0.3870218098163605,0.8634269626683824
C0769,R1665,R1660,38SMB_00724_r4080_c2400,0.4367010593414306,0.9644410213063239
C0770,R2000,R1906,38SMB_00811_r4560_c3120,0.4185084402561188,0.8329208818971976
C0776,R2229,R2233,38SMB_00954_r5280_c7200,0.388866513967514,0.9044134990857001
C0777,R1765,R1777,38SMB_00767_r4320_c2640,0.1532712280750274,0.8274479207294341
C0781,R1457,R1451,38SMB_00646_r3600_c3840,0.3451396524906158,0.8933149555614758
C0782,R1827,R1808,38SMB_00770_r4320_c3360,0.4386743307113647,0.7164478594303844
C0785,R4518,R4345,38SMB_01566_r8880_c2880,0.4556320607662201,0.9645016654536009
C0798,R0504,R0440,38SMB_00216_r1200_c1440,0.2780136168003082,0.7482975512643245
C0799,R3681,R3674,38SMB_01393_r7920_c1680,0.4543232321739197,0.9745544227236492
C0800,R1320,R1238,38SMB_00557_r3120_c2640,0.4517651200294494,0.716794395799304
C0801,R3408,R3409,38SMB_01332_r7440_c7200,0.3573487102985382,0.7276795574477923
C0802,R0731,R0729,38SMB_00357_r1920_c5040,0.4038155078887939,0.9252310330032673
C0808,R0880,R1019,38SMB_00469_r2640_c1680,0.3545657396316528,0.9478399066639777
C0810,R3626,R3640,38SMB_01384_r7680_c9600,0.4187920689582824,0.9731350323112599
C0811,R1772,R1900,38SMB_00809_r4560_c2640,0.2183978706598281,0.7043636942763556
C0814,R4445,R4441,38SMB_01585_r8880_c7440,0.4348845481872558,0.803129801328087
C0814,R4445,R4599,38SMB_01628_r9120_c7680,0.3997760415077209,0.7708022595508881
C0814,R4445,R4601,38SMB_01628_r9120_c7680,0.1474603116512298,0.7978510511006816
C0814,R4445,R4597,38SMB_01627_r9120_c7440,0.1221106052398681,0.716575681919068
C0819,R1256,R1265,38SMB_00564_r3120_c4320,0.3101948201656341,0.8168527489561481
C0821,R0678,R0589,38SMB_00302_r1680_c1920,0.4387407898902893,0.9649095946947335
C0822,R2372,R2477,38SMB_01069_r6000_c4560,0.37135711312294,0.9658822010858559
C0824,R3749,R3925,38SMB_01446_r8160_c4320,0.4128701388835907,0.8887769972685142
C0827,R4251,R4263,38SMB_01530_r8640_c4320,0.364344984292984,0.9573920266196072
C0828,R1354,R1348,38SMB_00602_r3360_c3360,0.319096952676773,0.8220027286875456
C0831,R1382,R1383,38SMB_00610_r3360_c5280,0.3520399034023285,0.9581866285055904
C0832,R0407,R0404,38SMB_00187_r960_c4560,0.4040516316890716,0.972262185184258
C0833,R0625,R0544,38SMB_00270_r1440_c4320,0.4273504018783569,0.929338357321062
C0838,R4878,R5008,38SMB_01744_r9680_c5280,0.4135994613170624,0.8339866286161499
C0847,R0970,R0967,38SMB_00460_r2400_c9600,0.3938535749912262,0.9026250950917705
C0850,R0570,R0572,38SMB_00300_r1680_c1440,0.2776611745357513,0.7647471262765441
C0852,R4718,R4724,38SMB_01654_r9360_c3840,0.3902915418148041,0.8081485588542442
C0854,R1706,R1567,38SMB_00687_r3840_c3600,0.3623408675193786,0.9787601918057672
C0860,R3199,R3190,38SMB_01286_r7200_c6240,0.4226118922233581,0.9577022486111516
C0861,R2959,R2815,38SMB_01190_r6720_c3360,0.4054055213928222,0.9923401360856625
C0865,R3875,R3863,38SMB_01432_r8160_c960,0.4329556822776794,0.8507125818828777
C0869,R2724,R2738,38SMB_01154_r6480_c4800,0.4187512397766113,0.9458467035550587
C0870,R5018,R4885,38SMB_01703_r9600_c5520,0.4311539828777313,0.9984965348720699
C0874,R1328,R1322,38SMB_00599_r3360_c2640,0.3609271347522735,0.752849964173035
C0876,R3777,R3773,38SMB_01411_r7920_c6000,0.3900064527988434,0.9604251406629167
C0895,R0717,R0619,38SMB_00309_r1680_c3600,0.3681564927101135,0.9383309376871785
C0898,R0492,R0491,38SMB_00242_r1200_c7680,0.3335902392864227,0.8569083974108327
C0899,R3568,R3571,38SMB_01369_r7680_c6000,0.3800302445888519,0.9627501550547312
C0900,R2650,R2655,38SMB_01133_r6240_c9680,0.4169632196426391,0.9633642157856916
C0904,R0062,R0170,38SMB_00048_r240_c1440,0.3820401430130005,0.9437822301144653
C0908,R2307,R2414,38SMB_01044_r5760_c8640,0.3996338248252868,0.9590091761832399
C0910,R0963,R0833,38SMB_00407_r2160_c6960,0.4132576882839203,0.9162228504133819
C0911,R1387,R1389,38SMB_00613_r3360_c6000,0.4149106442928314,0.8808780460399314
C0912,R3397,R3201,38SMB_01287_r7200_c6480,0.2460436671972274,0.7142345797941356
C0914,R2222,R2225,38SMB_00944_r5280_c4800,0.3438786268234253,0.9861720823006374
C0915,R1221,R1306,38SMB_00595_r3360_c1680,0.3888827264308929,0.9283912740999237
C0920,R4833,R4970,38SMB_01734_r9680_c2880,0.4144120216369629,0.9995889486306656
C0924,R1355,R1248,38SMB_00561_r3120_c3600,0.3788885772228241,0.8281000553016451
C0928,R1786,R1673,38SMB_00726_r4080_c2880,0.3856751322746277,0.9517180993863029
C0929,R1112,R1002,38SMB_00466_r2640_c960,0.3897840082645416,0.8525290771566894
C0931,R3398,R3584,38SMB_01371_r7680_c6480,0.3827794194221496,0.7215671604102706
C0932,R3368,R3364,38SMB_01324_r7440_c5280,0.3598955571651459,0.8538873631787889
C0933,R4699,R4537,38SMB_01609_r9120_c3120,0.2551757991313934,0.7362080962662599
C0937,R3091,R2939,38SMB_01228_r6960_c2400,0.3590475618839264,0.9462870120696338
C0939,R4856,R4986,38SMB_01739_r9680_c4080,0.3916713297367096,0.7965595425664779
C0939,R4856,R4862,38SMB_01698_r9600_c4320,0.3328490555286407,0.7222705531175811
C0940,R2678,R2687,38SMB_01145_r6480_c2640,0.3887739479541778,0.8528997004291647
C0944,R4081,R4245,38SMB_01528_r8640_c3840,0.2482227981090545,0.7515252330679058
C0949,R1633,R1647,38SMB_00723_r4080_c2160,0.3604941964149475,0.9242722826350074
C0950,R2965,R2969,38SMB_01235_r6960_c4080,0.4031536281108856,0.9858542736682387
C0952,R3464,R3458,38SMB_01350_r7680_c1440,0.3807400465011596,0.981958540113021
C0954,R1490,R1482,38SMB_00653_r3600_c5520,0.3688254058361053,0.9594735506648364
C0955,R2892,R2893,38SMB_01203_r6720_c6480,0.2790480256080627,0.9093344835109911
C0957,R4048,R3888,38SMB_01436_r8160_c1920,0.2929927110671997,0.7657885456172157
C0961,R3257,R3255,38SMB_01304_r7440_c480,0.3642345368862152,0.9013284279625373
C0962,R4685,R4671,38SMB_01649_r9360_c2640,0.3828833997249603,0.9647208794965159
C0966,R3068,R3066,38SMB_01256_r6960_c9120,0.3916626870632171,0.984346949485921
C0971,R1683,R1696,38SMB_00728_r4080_c3360,0.3502111732959747,0.9231836333192944
C0973,R0577,R0669,38SMB_00343_r1920_c1680,0.3368791043758392,0.9013549371271837
C0975,R4941,R4806,38SMB_01689_r9600_c2160,0.3989195823669433,0.9995012806052973
C0976,R3651,R3641,38SMB_01384_r7680_c9600,0.3920626640319824,0.9966789134342272
C0978,R3064,R3069,38SMB_01257_r6960_c9360,0.3216891586780548,0.8279768112037055
C0979,R4027,R3851,38SMB_01431_r8160_c720,0.3355875611305237,0.9697512878895397
C0979,R4027,R3841,38SMB_01430_r8160_c480,0.2228386849164962,0.7073810732679119
C0979,R4027,R4020,38SMB_01472_r8400_c480,0.1664500683546066,0.7553580891264223
C0983,R0348,R0295,38SMB_00131_r720_c1200,0.1066621392965316,0.8032856660732884
C0989,R0408,R0413,38SMB_00189_r960_c5040,0.3765570819377899,0.9522378200425645
C0989,R0408,R0483,38SMB_00230_r1200_c4800,0.2634256184101105,0.8509407212109624
C0989,R0408,R0484,38SMB_00231_r1200_c5040,0.2407364249229431,0.8649506244294566
C0993,R0330,R0398,38SMB_00186_r960_c4320,0.1608851253986358,0.7933895699925951
C0997,R0420,R0339,38SMB_00150_r720_c5760,0.3221203982830047,0.938064300521733
C0997,R0420,R0341,38SMB_00150_r720_c5760,0.1073923036456108,0.7242832340181404
C0998,R1425,R1419,38SMB_00641_r3600_c2640,0.3623409569263458,0.722309128851072
C1004,R4097,R4086,38SMB_01487_r8400_c4080,0.3685579299926758,0.7258189517645838
C1009,R2753,R2751,38SMB_01156_r6480_c5280,0.1403428018093109,0.7677540724085804
C1011,R1809,R1912,38SMB_00812_r4560_c3360,0.358980655670166,0.8310748695932497
C1016,R4834,R4826,38SMB_01691_r9600_c2640,0.3477124273777008,0.9643186162490288
C1017,R4191,R4179,38SMB_01522_r8640_c2400,0.3339954018592834,0.7727412937208491
C1017,R4191,R4185,38SMB_01522_r8640_c2400,0.141266256570816,0.8296634180044112
C1019,R4151,R4148,38SMB_01505_r8400_c8400,0.3294291198253631,0.7691049705873503
C1022,R3652,R3642,38SMB_01384_r7680_c9600,0.3878098726272583,0.9977097801611419
C1023,R3761,R3949,38SMB_01448_r8160_c4800,0.3579890429973602,0.8891577505098422
C1027,R2868,R2990,38SMB_01238_r6960_c4800,0.2107053846120834,0.7165922178018841
C1029,R1521,R1527,38SMB_00683_r3840_c2640,0.3774555325508117,0.823313462931794
C1033,R2234,R2237,38SMB_00955_r5280_c7440,0.3533200025558471,0.8846858625191263
C1038,R2847,R2976,38SMB_01236_r6960_c4320,0.3711341917514801,0.9731059899190931
C1039,R2696,R2827,38SMB_01192_r6720_c3840,0.3740972876548767,0.9860118289993962
C1040,R1646,R1662,38SMB_00724_r4080_c2400,0.2101778835058212,0.8088997992128579
C1042,R4984,R4987,38SMB_01739_r9680_c4080,0.37827068567276,0.9717360133644526
C1043,R2708,R2698,38SMB_01150_r6480_c3840,0.2363726496696472,0.7852532235322813
C1044,R3976,R3791,38SMB_01415_r7920_c6960,0.3417018353939056,0.980357279918931
C1052,R1634,R1510,38SMB_00680_r3840_c1920,0.3324511051177978,0.7746822886330587
C1053,R4757,R4907,38SMB_01710_r9600_c7200,0.2024552226066589,0.789443698582661
C1058,R3663,R3668,38SMB_01390_r7920_c960,0.3714419603347778,0.8258150527913699
C1058,R3663,R3850,38SMB_01431_r8160_c720,0.3561654686927795,0.9395284219885348
C1058,R3663,R3866,38SMB_01432_r8160_c960,0.3432967960834503,0.7878733453976745
C1064,R4045,R4041,38SMB_01475_r8400_c1200,0.353671669960022,0.947908846570752
C1065,R3980,R4133,38SMB_01500_r8400_c7200,0.2770135998725891,0.9831458857165514
C1067,R0389,R0464,38SMB_00224_r1200_c3360,0.159875601530075,0.7106368946981793
C1068,R2697,R2709,38SMB_01151_r6480_c4080,0.3521509766578674,0.9789785345821418
C1068,R2697,R2828,38SMB_01192_r6720_c3840,0.3518739342689514,0.957987589436546
C1068,R2697,R2835,38SMB_01193_r6720_c4080,0.3387824892997741,0.974323413962011
C1071,R2911,R3044,38SMB_01253_r6960_c8400,0.2144836038351059,0.8254756112891151
C1072,R4459,R4608,38SMB_01637_r9120_c9680,0.2993811666965484,0.9261849363903036
C1072,R4459,R4458,38SMB_01594_r8880_c9600,0.1043857261538505,0.7249574475046501
C1078,R2190,R2202,38SMB_00940_r5280_c3840,0.109914131462574,0.7186084108780089
C1086,R4825,R4835,38SMB_01692_r9600_c2880,0.3483036458492279,0.9614940774122159
C1087,R4942,R4807,38SMB_01689_r9600_c2160,0.3079761564731598,0.7861111578763352
C1090,R3465,R3676,38SMB_01393_r7920_c1680,0.2693806886672973,0.7112592925452335
C1093,R0912,R0924,38SMB_00432_r2400_c2880,0.2838199436664581,0.8356643878061171
C1098,R0231,R0286,38SMB_00130_r720_c960,0.3625867068767547,0.9245725382908624
C1101,R3477,R3276,38SMB_01312_r7440_c2400,0.3512336611747741,0.7277134963431624
C1102,R3981,R3985,38SMB_01459_r8160_c7440,0.3462709486484527,0.943974686030403
C1105,R3480,R3282,38SMB_01313_r7440_c2640,0.3617711663246155,0.9848495647663557
C1109,R0131,R0141,38SMB_00045_r240_c720,0.3511511087417602,0.9888448426508056
C1112,R0490,R0554,38SMB_00281_r1440_c6960,0.304509550333023,0.7563257558886444
C1118,R3817,R4007,38SMB_01466_r8160_c9120,0.1047850176692009,0.7375239958396236
C1127,R0954,R1085,38SMB_00483_r2640_c5040,0.3327218890190124,0.7680189674479463
C1130,R4230,R4240,38SMB_01527_r8640_c3600,0.3278381824493408,0.7335322195438765
C1132,R1313,R1223,38SMB_00554_r3120_c1920,0.2438022047281265,0.846562536666448
C1134,R3412,R3415,38SMB_01334_r7440_c7680,0.3106008470058441,0.9233736246971117
C1137,R0590,R0580,38SMB_00301_r1680_c1680,0.208781898021698,0.7850699084343604
C1138,R1097,R1098,38SMB_00497_r2640_c8400,0.1427061557769775,0.8185075458041107
C1140,R0931,R0930,38SMB_00434_r2400_c3360,0.2750032544136047,0.897137467402848
C1141,R0204,R0201,38SMB_00058_r240_c3840,0.2524674832820892,0.7519356600201295
C1144,R2640,R2639,38SMB_01123_r6240_c7440,0.3314410746097564,0.9822326302875396
C1144,R2640,R2764,38SMB_01166_r6480_c7680,0.2007681727409362,0.7413452847681318
C1144,R2640,R2763,38SMB_01165_r6480_c7440,0.1834865808486938,0.7407275447030315
C1149,R3204,R3200,38SMB_01287_r7200_c6480,0.3501772284507751,0.7078568481437785
C1150,R3653,R3666,38SMB_01389_r7920_c720,0.3336649537086487,0.9015851212106211
C1150,R3653,R3453,38SMB_01346_r7680_c480,0.2822925150394439,0.9252129705511186
C1150,R3653,R3454,38SMB_01347_r7680_c720,0.2784377336502075,0.9273251877676972
C1152,R4554,R4561,38SMB_01612_r9120_c3840,0.3104273080825805,0.7528382822476213
C1156,R1101,R1100,38SMB_00502_r2640_c9600,0.3428511023521423,0.884513419248763
C1160,R0069,R0080,38SMB_00008_r0_c1920,0.3442442715167999,0.9861661787804775
C1162,R2207,R2125,38SMB_00899_r5040_c4080,0.333903968334198,0.9789009526193582
C1163,R1274,R1268,38SMB_00565_r3120_c4560,0.3270269930362701,0.9397995328079889
C1164,R4916,R5058,38SMB_01762_r9680_c9600,0.348996490240097,0.9815153572671131
C1164,R4916,R4914,38SMB_01719_r9600_c9360,0.3140757083892822,0.809760396298564
C1164,R4916,R5056,38SMB_01761_r9680_c9360,0.3133557438850403,0.8064943606675115
C1178,R4560,R4567,38SMB_01613_r9120_c4080,0.1536714285612106,0.846913691968722
C1180,R2995,R3006,38SMB_01240_r6960_c5280,0.3331327438354492,0.9927368290976805
C1181,R2134,R2036,38SMB_00858_r4800_c4320,0.3182452917098999,0.8774022705115448
C1183,R5025,R5030,38SMB_01747_r9680_c6000,0.3403997421264648,0.9071360198489461
C1184,R1984,R2072,38SMB_00871_r4800_c7440,0.3235764801502228,0.8723377718625994
C1191,R3627,R3428,38SMB_01341_r7440_c9360,0.2824642062187195,0.9283177180678637
C1193,R0932,R0938,38SMB_00438_r2400_c4320,0.3414767682552337,0.9731515827522162
C1193,R0932,R1061,38SMB_00479_r2640_c4080,0.2669059038162231,0.7550532395344521
C1193,R0932,R1065,38SMB_00480_r2640_c4320,0.2638055086135864,0.7512206110891597
C1195,R0322,R0267,38SMB_00097_r480_c3120,0.3398976922035217,0.8436912030060116
C1197,R2312,R2314,38SMB_01004_r5520_c9120,0.2817966639995575,0.7258542812530621
C1198,R0755,R0766,38SMB_00382_r2160_c960,0.3101602494716644,0.8937816415772661
C1200,R3304,R3112,38SMB_01274_r7200_c3360,0.2990704178810119,0.9916599139666669
C1202,R4087,R3922,38SMB_01445_r8160_c4080,0.2867167890071869,0.9414395460231672
C1206,R3926,R3938,38SMB_01447_r8160_c4560,0.3190465867519378,0.9682698918465086
C1208,R2011,R2008,38SMB_00854_r4800_c3360,0.284781277179718,0.971655115581723
C1211,R2762,R2637,38SMB_01120_r6240_c6720,0.2741724550724029,0.9800167234402449
C1213,R1192,R1189,38SMB_00528_r2880_c5760,0.3235297203063965,0.9772781814147267
C1216,R0522,R0517,38SMB_00260_r1440_c1920,0.2685482203960418,0.9621378028838675
C1218,R3146,R3138,38SMB_01278_r7200_c4320,0.3174358606338501,0.8305744287120934
C1219,R3369,R3365,38SMB_01324_r7440_c5280,0.3287314176559448,0.9700332326302035
C1220,R2380,R2494,38SMB_01070_r6000_c4800,0.218587264418602,0.95097893838999
C1221,R2555,R2679,38SMB_01144_r6480_c2400,0.3258491456508636,0.9496268991851596
C1224,R4253,R4089,38SMB_01487_r8400_c4080,0.3129175007343292,0.9828548159293088
C1231,R1685,R1800,38SMB_00769_r4320_c3120,0.2986026108264923,0.9214626494694448
C1234,R0578,R0670,38SMB_00343_r1920_c1680,0.3294338583946228,0.819354480760069
C1234,R0578,R0672,38SMB_00343_r1920_c1680,0.1503077745437622,0.8455903970866849
C1235,R2022,R2013,38SMB_00855_r4800_c3600,0.3006175458431244,0.9567041431315736
C1236,R0132,R0126,38SMB_00043_r240_c240,0.3300853967666626,0.7510110036655929
C1236,R0132,R0222,38SMB_00086_r480_c480,0.324527382850647,0.9449538076924131
C1236,R0132,R0219,38SMB_00085_r480_c240,0.2677607536315918,0.723688318924353
C1237,R0390,R0387,38SMB_00181_r960_c3120,0.3026843667030334,0.7148349807274781
C1239,R3821,R3818,38SMB_01424_r7920_c9120,0.3131953179836273,0.9931687267362632
C1240,R3179,R3017,38SMB_01242_r6960_c5760,0.2771169245243072,0.9027432974181041
C1250,R1876,R1882,38SMB_00779_r4320_c5520,0.2986645400524139,0.9448662053786392
C1250,R1876,R1732,38SMB_00736_r4080_c5280,0.1315002739429474,0.7650317366504892
C1252,R1470,R1474,38SMB_00652_r3600_c5280,0.2567051351070404,0.7983831380565213
C1253,R1516,R1522,38SMB_00682_r3840_c2400,0.3010183870792389,0.9273048656254821
C1255,R3374,R3372,38SMB_01325_r7440_c5520,0.2253411263227462,0.903181249311105
C1263,R3130,R3330,38SMB_01319_r7440_c4080,0.3064009845256805,0.7181154387668648
C1268,R1407,R1307,38SMB_00595_r3360_c1680,0.2364175766706466,0.9169704704444155
C1269,R3868,R4035,38SMB_01474_r8400_c960,0.3028481602668762,0.9556733333425734
C1273,R2768,R2646,38SMB_01126_r6240_c8160,0.2309615910053253,0.7486268276163367
C1276,R3741,R3536,38SMB_01361_r7680_c4080,0.2552353143692016,0.7029209938305705
C1283,R3567,R3370,38SMB_01325_r7440_c5520,0.3230840563774109,0.8813558024042527
C1283,R3567,R3377,38SMB_01326_r7440_c5760,0.2438796162605285,0.7002891552356629
C1283,R3567,R3569,38SMB_01368_r7680_c5760,0.2368355244398117,0.7788155551201306
C1284,R4867,R4874,38SMB_01701_r9600_c5040,0.306600421667099,0.9641083653365439
C1284,R4867,R4998,38SMB_01742_r9680_c4800,0.2680124044418335,0.9224952341014679
C1284,R4867,R5004,38SMB_01743_r9680_c5040,0.2505267858505249,0.8975209717268506
C1285,R1439,R1446,38SMB_00645_r3600_c3600,0.2978805601596832,0.9565994693205802
C1290,R4104,R3939,38SMB_01447_r8160_c4560,0.3034305870532989,0.7396817851313832
C1290,R4104,R3942,38SMB_01447_r8160_c4560,0.1994893997907638,0.7690207168071347
C1291,R4901,R5039,38SMB_01748_r9680_c6240,0.3228204846382141,0.9989606720036248
C1292,R3459,R3466,38SMB_01351_r7680_c1680,0.3133477568626404,0.9877614645385682
C1296,R0017,R0007,38SMB_00001_r0_c240,0.2876472473144531,0.9459564044194184
C1298,R0391,R0395,38SMB_00184_r960_c3840,0.2030416131019592,0.794130330751317
C1301,R4079,R4242,38SMB_01527_r8640_c3600,0.1903779804706573,0.7028548170580453
C1304,R5031,R4896,38SMB_01705_r9600_c6000,0.3075251281261444,0.9936329245054002
C1305,R3977,R3983,38SMB_01458_r8160_c7200,0.2630226016044616,0.8030938416471399
C1314,R2143,R2139,38SMB_00901_r5040_c4560,0.3080962896347046,0.7791807923876971
C1318,R2538,R2533,38SMB_01090_r6000_c9600,0.3156909346580505,0.9514097479729942
C1327,R4555,R4548,38SMB_01610_r9120_c3360,0.2957727015018463,0.9635391623572105
C1332,R2526,R2527,38SMB_01084_r6000_c8160,0.2657366991043091,0.7844852443672059
C1336,R3750,R3742,38SMB_01403_r7920_c4080,0.2356969714164734,0.8291489369151464
C1339,R4964,R4827,38SMB_01691_r9600_c2640,0.3125466108322143,0.9975123832236826
C1341,R4641,R4660,38SMB_01647_r9360_c2160,0.1264873594045639,0.709645235756112
