tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0254_r2496_c8698,0,0,0,0,0,0.0,0.0
test_0255_r2496_c8890,0,0,0,0,0,0.0,0.0
test_0256_r2496_c9082,0,0,0,0,0,0.0,0.0
test_0257_r2496_c9274,0,0,0,0,0,0.0,0.0
test_0258_r2496_c9466,0,0,0,0,0,0.0,0.0
test_0259_r2496_c9658,0,0,0,0,0,0.0,0.0
test_0260_r2496_c9850,0,0,0,0,0,0.0,0.0
test_0261_r2496_c10042,0,0,0,0,0,0.0,0.0
test_0262_r2496_c10234,0,0,0,0,0,0.0,0.0
test_0263_r2496_c10426,1,0,0,0,1,0.0,0.0
test_0264_r2496_c10618,0,0,0,0,0,0.0,0.0
test_0265_r2496_c10726,0,0,0,0,0,0.0,0.0
test_0266_r2688_c7354,0,0,0,0,0,0.0,0.0
test_0267_r2688_c7546,0,0,0,0,0,0.0,0.0
test_0268_r2688_c7738,0,0,0,0,0,0.0,0.0
test_0269_r2688_c7930,0,0,0,0,0,0.0,0.0
test_0270_r2688_c8122,0,0,0,0,0,0.0,0.0
test_0271_r2688_c8314,0,0,0,0,0,0.0,0.0
test_0272_r2688_c8506,0,0,0,0,0,0.0,0.0
test_0273_r2688_c8698,0,0,0,0,0,0.0,0.0
test_0274_r2688_c8890,0,0,0,0,0,0.0,0.0
test_0275_r2688_c9082,0,0,0,0,0,0.0,0.0
test_0276_r2688_c9274,0,0,0,0,0,0.0,0.0
test_0277_r2688_c9466,0,0,0,0,0,0.0,0.0
test_0278_r2688_c9658,0,0,0,0,0,0.0,0.0
test_0279_r2688_c9850,0,0,0,0,0,0.0,0.0
test_0280_r2688_c10042,0,0,0,0,0,0.0,0.0
test_0281_r2688_c10234,0,0,0,0,0,0.0,0.0
test_0282_r2688_c10426,0,0,0,0,0,0.0,0.0
test_0283_r2688_c10618,0,0,0,0,0,0.0,0.0
test_0284_r2688_c10726,0,0,0,0,0,0.0,0.0
test_0285_r2880_c7354,0,0,0,0,0,0.0,0.0
test_0286_r2880_c7546,0,0,0,0,0,0.0,0.0
test_0287_r2880_c7738,0,0,0,0,0,0.0,0.0
test_0288_r2880_c7930,0,0,0,0,0,0.0,0.0
test_0289_r2880_c8122,0,0,0,0,0,0.0,0.0
test_0290_r2880_c8314,0,0,0,0,0,0.0,0.0
test_0291_r2880_c8506,0,0,0,0,0,0.0,0.0
test_0292_r2880_c8698,0,0,0,0,0,0.0,0.0
test_0293_r2880_c8890,0,0,0,0,0,0.0,0.0
test_0294_r2880_c9082,0,0,0,0,0,0.0,0.0
test_0295_r2880_c9274,0,0,0,0,0,0.0,0.0
test_0296_r2880_c9466,0,0,0,0,0,0.0,0.0
test_0297_r2880_c9658,0,0,0,0,0,0.0,0.0
test_0298_r2880_c9850,0,0,0,0,0,0.0,0.0
test_0299_r2880_c10042,0,0,0,0,0,0.0,0.0
test_0300_r2880_c10234,0,0,0,0,0,0.0,0.0
test_0301_r2880_c10426,0,0,0,0,0,0.0,0.0
test_0302_r2880_c10618,0,0,0,0,0,0.0,0.0
test_0303_r2880_c10726,0,0,0,0,0,0.0,0.0
test_0304_r3072_c7354,0,0,0,0,0,0.0,0.0
test_0305_r3072_c7546,0,0,0,0,0,0.0,0.0
test_0306_r3072_c7738,0,0,0,0,0,0.0,0.0
test_0307_r3072_c7930,0,0,0,0,0,0.0,0.0
test_0308_r3072_c8122,0,0,0,0,0,0.0,0.0
test_0309_r3072_c8314,0,0,0,0,0,0.0,0.0
test_0310_r3072_c8506,0,0,0,0,0,0.0,0.0
test_0311_r3072_c8698,0,0,0,0,0,0.0,0.0
test_0312_r3072_c8890,0,0,0,0,0,0.0,0.0
test_0313_r3072_c9082,0,0,0,0,0,0.0,0.0
test_0314_r3072_c9274,0,0,0,0,0,0.0,0.0
test_0315_r3072_c9466,0,0,0,0,0,0.0,0.0
test_0316_r3072_c9658,0,0,0,0,0,0.0,0.0
test_0317_r3072_c9850,0,0,0,0,0,0.0,0.0
test_0318_r3072_c10042,0,0,0,0,0,0.0,0.0
test_0319_r3072_c10234,0,0,0,0,0,0.0,0.0
test_0320_r3072_c10426,0,0,0,0,0,0.0,0.0
test_0321_r3072_c10618,0,0,0,0,0,0.0,0.0
test_0322_r3072_c10726,0,0,0,0,0,0.0,0.0
test_0323_r3264_c7354,1,0,0,0,1,0.0,0.0
test_0324_r3264_c7546,0,0,0,0,0,0.0,0.0
test_0325_r3264_c7738,1,0,0,0,1,0.0,0.0
test_0326_r3264_c7930,1,0,0,0,1,0.0,0.0
test_0327_r3264_c8122,0,0,0,0,0,0.0,0.0
test_0328_r3264_c8314,0,0,0,0,0,0.0,0.0
test_0329_r3264_c8506,0,0,0,0,0,0.0,0.0
test_0330_r3264_c8698,0,0,0,0,0,0.0,0.0
test_0331_r3264_c8890,0,0,0,0,0,0.0,0.0
test_0332_r3264_c9082,0,0,0,0,0,0.0,0.0
test_0333_r3264_c9274,0,0,0,0,0,0.0,0.0
test_0334_r3264_c9466,0,0,0,0,0,0.0,0.0
test_0335_r3264_c9658,0,0,0,0,0,0.0,0.0
test_0336_r3264_c9850,0,0,0,0,0,0.0,0.0
test_0337_r3264_c10042,0,0,0,0,0,0.0,0.0
test_0338_r3264_c10234,0,0,0,0,0,0.0,0.0
test_0339_r3264_c10426,0,0,0,0,0,0.0,0.0
test_0340_r3264_c10618,0,0,0,0,0,0.0,0.0
test_0341_r3264_c10726,0,0,0,0,0,0.0,0.0
test_0342_r3456_c7354,1,0,0,0,1,0.0,0.0
test_0343_r3456_c7546,0,0,0,0,0,0.0,0.0
test_0344_r3456_c7738,1,0,0,0,1,0.0,0.0
test_0345_r3456_c7930,1,0,0,0,1,0.0,0.0
test_0346_r3456_c8122,0,0,0,0,0,0.0,0.0
test_0347_r3456_c8314,0,0,0,0,0,0.0,0.0
test_0348_r3456_c8506,0,0,0,0,0,0.0,0.0
test_0349_r3456_c8698,0,0,0,0,0,0.0,0.0
test_0350_r3456_c8890,0,0,0,0,0,0.0,0.0
test_0351_r3456_c9082,0,0,0,0,0,0.0,0.0
test_0352_r3456_c9274,0,0,0,0,0,0.0,0.0
test_0353_r3456_c9466,0,0,0,0,0,0.0,0.0
test_0354_r3456_c9658,0,0,0,0,0,0.0,0.0
test_0355_r3456_c9850,0,0,0,0,0,0.0,0.0
test_0356_r3456_c10042,0,0,0,0,0,0.0,0.0
test_0357_r3456_c10234,0,0,0,0,0,0.0,0.0
test_0358_r3456_c10426,0,0,0,0,0,0.0,0.0
test_0359_r3456_c10618,0,0,0,0,0,0.0,0.0
test_0360_r3456_c10726,0,0,0,0,0,0.0,0.0
test_0361_r3648_c7354,3,0,0,0,3,0.0,0.0
test_0362_r3648_c7546,2,0,0,0,2,0.0,0.0
test_0363_r3648_c7738,0,0,0,0,0,0.0,0.0
test_0364_r3648_c7930,0,0,0,0,0,0.0,0.0
test_0365_r3648_c8122,0,0,0,0,0,0.0,0.0
test_0366_r3648_c8314,0,0,0,0,0,0.0,0.0
test_0367_r3648_c8506,0,0,0,0,0,0.0,0.0
test_0368_r3648_c8698,0,0,0,0,0,0.0,0.0
test_0369_r3648_c8890,0,0,0,0,0,0.0,0.0
test_0370_r3648_c9082,0,0,0,0,0,0.0,0.0
test_0371_r3648_c9274,0,0,0,0,0,0.0,0.0
test_0372_r3648_c9466,0,0,0,0,0,0.0,0.0
test_0373_r3648_c9658,0,0,0,0,0,0.0,0.0
test_0374_r3648_c9850,0,0,0,0,0,0.0,0.0
test_0375_r3648_c10042,0,0,0,0,0,0.0,0.0
test_0376_r3648_c10234,0,0,0,0,0,0.0,0.0
test_0377_r3648_c10426,0,0,0,0,0,0.0,0.0
test_0378_r3648_c10618,0,0,0,0,0,0.0,0.0
test_0379_r3648_c10726,0,0,0,0,0,0.0,0.0
test_0380_r3840_c7354,1,0,0,0,1,0.0,0.0
test_0381_r3840_c7546,1,0,0,0,1,0.0,0.0
test_0382_r3840_c7738,0,0,0,0,0,0.0,0.0
test_0383_r3840_c7930,0,0,0,0,0,0.0,0.0
test_0384_r3840_c8122,0,0,0,0,0,0.0,0.0
test_0385_r3840_c8314,0,0,0,0,0,0.0,0.0
test_0386_r3840_c8506,0,0,0,0,0,0.0,0.0
test_0387_r3840_c8698,0,0,0,0,0,0.0,0.0
test_0388_r3840_c8890,0,0,0,0,0,0.0,0.0
test_0389_r3840_c9082,0,0,0,0,0,0.0,0.0
test_0390_r3840_c9274,0,0,0,0,0,0.0,0.0
test_0391_r3840_c9466,0,0,0,0,0,0.0,0.0
test_0392_r3840_c9658,0,0,0,0,0,0.0,0.0
test_0393_r3840_c9850,0,0,0,0,0,0.0,0.0
test_0394_r3840_c10042,0,0,0,0,0,0.0,0.0
test_0395_r3840_c10234,0,0,0,0,0,0.0,0.0
test_0396_r3840_c10426,0,0,0,0,0,0.0,0.0
test_0397_r3840_c10618,0,0,0,0,0,0.0,0.0
test_0398_r3840_c10726,0,0,0,0,0,0.0,0.0
test_0399_r4032_c7354,2,0,0,0,2,0.0,0.0
test_0400_r4032_c7546,1,0,0,0,1,0.0,0.0
test_0401_r4032_c7738,0,0,0,0,0,0.0,0.0
test_0402_r4032_c7930,0,0,0,0,0,0.0,0.0
test_0403_r4032_c8122,0,0,0,0,0,0.0,0.0
test_0404_r4032_c8314,0,0,0,0,0,0.0,0.0
test_0405_r4032_c8506,1,0,0,0,1,0.0,0.0
test_0406_r4032_c8698,0,0,0,0,0,0.0,0.0
test_0407_r4032_c8890,0,0,0,0,0,0.0,0.0
test_0408_r4032_c9082,0,0,0,0,0,0.0,0.0
test_0409_r4032_c9274,0,0,0,0,0,0.0,0.0
test_0410_r4032_c9466,0,0,0,0,0,0.0,0.0
test_0411_r4032_c9658,0,0,0,0,0,0.0,0.0
test_0412_r4032_c9850,0,1,0,1,0,0.0,0.10877449065446854
test_0413_r4032_c10042,0,0,0,0,0,0.0,0.0
test_0414_r4032_c10234,0,0,0,0,0,0.0,0.0
test_0415_r4032_c10426,0,0,0,0,0,0.0,0.0
test_0416_r4032_c10618,0,0,0,0,0,0.0,0.0
test_0417_r4032_c10726,0,0,0,0,0,0.0,0.0
test_0418_r4224_c7354,2,0,0,0,2,0.0,0.0
test_0419_r4224_c7546,2,0,0,0,2,0.0,0.0
test_0420_r4224_c7738,1,0,0,0,1,0.0,0.0
test_0421_r4224_c7930,0,0,0,0,0,0.0,0.0
test_0422_r4224_c8122,0,0,0,0,0,0.0,0.0
test_0423_r4224_c8314,0,0,0,0,0,0.0,0.0
