size_group,labelled_instances,detected_instances,mean_width_pixels,mean_height_pixels,mean_area_pixels,recall
small_to_medium,90,13,20.549599999999998,23.118293333333334,488.4757892687644,0.14444444444444443
medium_to_large,90,38,35.89276444444444,37.56799288888889,1329.7592083547022,0.4222222222222222
smallest_25_percent,90,0,9.605272888888885,9.973294222222226,98.54014141212444,0.0
largest_25_percent,90,61,62.799118222222226,65.67494044444445,4490.0772755945245,0.6777777777777778
